data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3,notes_fr
9054186,466,MLI6481,6481,06-Apr-22,2022,1,Strategic developments,Looting/property destruction,Military Forces of Mali (2021-),,1,Civilians (Mali),Bozo Ethnic Group (Mali); Labour Group (Mali),7,17,Western Africa,Mali,Mopti,Youwarou,Deboye,Akka,15.4005,-4.2343,1,Facebook,New media,"Property destruction: On 6 April 2022, Malian soldiers burned three motorcycles belonging to merchants from the Bozo community in the village of Akka (Youwarou, Mopti).",0,1649700012,MLI,"[{'translation_text': ""Destruction de biens : Le 6 avril 2022, des soldats maliens ont brûlé trois motocyclettes appartenant à des marchands de la communauté bozo dans le village d'Akka (Youwarou, Mopti).""}]"
9054202,566,NIG24395,24395,06-Apr-22,2022,1,Protests,Peaceful protest,Protesters (Nigeria),Labour Group (Nigeria),6,,,0,60,Western Africa,Nigeria,Rivers,Port Harcourt,,Port Harcourt,4.7774,7.0134,1,Guardian (Nigeria),National,"On 6 April 2022, retirees in Rivers state protested in Port Harcourt (Port Harcourt, Rivers) over the non-payment of their pension arrears and gratuities. [size=no report]",0,1649700012,NGA,"[{'translation_text': ""Le 6 avril 2022, des retraités de l'État de Rivers ont protesté à Port Harcourt (Port Harcourt, Rivers) pour le non-paiement de leurs arriérés de pension et de leurs gratifications. [size=no report]""}]"
9054203,324,GUI2228,2228,06-Apr-22,2022,1,Protests,Peaceful protest,Protesters (Guinea),RPG: Rally of the Guinean People,6,,,0,60,Western Africa,Guinea,Conakry,Conakry,Kaloum,Kaloum Commune,9.4795,-13.7523,1,Guinea News,National,"On 6 April 2022, pro-former RPG prime minister Ibrahima Kassory Fofana held a protest in front of GRIEF court in Kaloum Commune (Kaloum, Conakry, Conakry) against the audition of their leader before the court. [size=no report]",0,1649700012,GIN,"[{'translation_text': ""Le 6 avril 2022, Ibrahima Kassory Fofana, ancien premier ministre du RPG, a manifesté devant le tribunal du GRIEF de Kaloum Commune (Kaloum, Conakry, Conakry) contre l'audience de son chef devant le tribunal. [size=no report]""}]"
9054205,324,GUI2230,2230,06-Apr-22,2022,1,Riots,Violent demonstration,Rioters (Guinea),,5,Police Forces of Guinea (2021-),,1,15,Western Africa,Guinea,Conakry,Conakry,Dixinn,Kaporo,9.6117,-13.6461,1,Guinee Matin,National,"On 6 April 2022, young residents threw stones at police forces in Kaporo (Dixinn, Conakry, Conakry) as they demonstrated against the resumption of construction work by a businessman on a disputed piece of land. They also claim that district chief was behind the selling of the disputed land to the businessman. Police forces intervened and fired tear gas to disperse the demonstrators. [size=no report]",0,1649700013,GIN,"[{'translation_text': ""Le 6 avril 2022, de jeunes résidents ont lancé des pierres sur les forces de police de Kaporo (Dixinn, Conakry, Conakry) alors qu'ils manifestaient contre la reprise des travaux de construction d'un homme d'affaires sur un terrain contesté et affirmaient également que le chef de district était à l'origine de la vente du terrain contesté à l'homme d'affaires. Les forces de police sont intervenues""}]"
9054279,478,MAA1355,1355,06-Apr-22,2022,1,Protests,Peaceful protest,Protesters (Mauritania),Labour Group (Mauritania),6,,,0,60,Western Africa,Mauritania,Nouakchott-Ouest,Nouakchott,Nouakchott,Nouakchott,18.0801,-15.9777,1,Mourassiloun,National,"On 6 April 2022, workers at the Bank of Mauritania demonstrated in Nouakchott (Nouakchott, Nouakchott) to denounce the dismissal of 131 workers. [size=no report]",0,1649700013,MRT,"[{'translation_text': 'Le 6 avril 2022, des travailleurs de la Banque de Mauritanie ont manifesté à Nouakchott (Nouakchott, Nouakchott) pour dénoncer le licenciement de 131 travailleurs. [size=no report]'}]"
9054286,566,NIG24348,24348,06-Apr-22,2022,1,Battles,Armed clash,Police Forces of Nigeria (2015-),Military Forces of Nigeria (2015-),1,Kaduna Communal Militia (Nigeria),,4,14,Western Africa,Nigeria,Kaduna,Igabi,,Barakallahu,10.6232,7.4581,1,Nigeria Herald,National,"On 6 April 2022, policemen, with a reinforcement of soldiers, clashed with members of a Kaduna militia in Barakallahu (Igabi, Kaduna). The militiamen fled with varying degrees of bullet wounds.",0,1649700013,NGA,"[{'translation_text': ""Le 6 avril 2022, des policiers, accompagnés d'un renfort de soldats, ont eu des affrontements avec des membres d'une milice kaduna à Barakallahu (Igabi, Kaduna).""}]"
9054289,566,NIG24378,24378,06-Apr-22,2022,1,Riots,Mob violence,Rioters (Nigeria),,5,Civilians (Nigeria),Health Workers (Nigeria),7,57,Western Africa,Nigeria,Osun,Osogbo,,Oshogbo,7.7667,4.5667,1,Nigeria Punch,National,"On 6 April 2022, rioters attacked hospital staff and damaged facilities at the hospital in Oshogbo (Osogbo, Osun) following the death of their relative at the hospital. [size=no report]",0,1649700013,NGA,"[{'translation_text': ""Le 6 avril 2022, des émeutes ont attaqué le personnel hospitalier et endommagé les installations de l'hôpital d'Oshogbo (Osogbo, Osun) à la suite du décès de leur parent à l'hôpital.""}]"
9054321,566,NIG24393,24393,06-Apr-22,2022,1,Protests,Peaceful protest,Protesters (Nigeria),NUPENG: Nigeria Union of Petroleum and Natural Gas; Labour Group (Nigeria),6,,,0,60,Western Africa,Nigeria,Delta,Warri South,,Warri,5.5167,5.75,1,Sahara Reporters,Regional,"On 6 April 2022, some members of NUPENG affiliated with the Nigerian National Petroleum Corporation Oil field services protested in Warri (Warri South, Delta) against the delay in payment of their salaries and allowances. [size=no report]",0,1649700013,NGA,"[{'translation_text': 'Le 6 avril 2022, certains membres du NUPENG affiliés à la Nigerian National Petroleum Corporation ont protesté à Warri (Warri Sud, Delta) contre le retard pris dans le paiement de leurs salaires et indemnités. [dimension=non publié]'}]"
9054335,854,BFO6989,6989,06-Apr-22,2022,1,Strategic developments,Change to group/activity,Police Forces of Burkina Faso (2022-) Gendarmerie,,1,,,0,10,Western Africa,Burkina Faso,Est,Gnagna,Liptougou,Liptougou,13.1745,0.321,1,Twitter,New media,"Movement of forces: On 6 April 2022, gendarmes withdrew from their position in the town of Liptougou (Liptougou, Gnagna) to the town of Bogande.",0,1649700013,BFA,"[{'translation_text': 'Mouvement des forces : Le 6 avril 2022, les gendarmes se sont retirés de leur position dans la ville de Liptougou (Liptougou, Gnagna) vers la ville de Bogande.'}]"
9054338,854,BFO6981,6981,06-Apr-22,2022,1,Battles,Armed clash,Military Forces of Burkina Faso (2015-),,1,JNIM: Group for Support of Islam and Muslims,,2,12,Western Africa,Burkina Faso,Boucle du Mouhoun,Sourou,Tougan,Dissi,13.2367,-3.1658,1,Undisclosed Source,Local partner-Other,"On 6 April 2022, an army unit killed two suspected JNIM militants and seized a walkie-talkie in Dissi (Tougan, Sourou).",2,1649700013,BFA,"[{'translation_text': ""Le 6 avril 2022, une unité de l'armée a tué deux militants soupçonnés d'appartenir au JNIM et a saisi une patinoire à Dissi (Tougan, Sourou).""}]"
9054379,478,MAA1356,1356,06-Apr-22,2022,2,Protests,Protest with intervention,Protesters (Mauritania),Miners (Mauritania),6,Police Forces of Mauritania (2019-),,1,16,Western Africa,Mauritania,Nouakchott-Ouest,Nouakchott,Nouakchott,Nouakchott,18.0801,-15.9777,1,Zahraa,National,"Around 6 April 2022 (as reported), the 'Hirak of Assbirat' defending the rights of miners organized a gathered in front of the National Mining Company siege in Nouakchott (Nouakchott, Nouakchott) to denounce the closure of the mines in their region after an accident. Police forces intervened to disperse them. [size=no report]",0,1649700013,MRT,"[{'translation_text': ""Vers le 6 avril 2022 (tel qu'indiqué), l'Hirak d'Assbirat, qui défend les droits des mineurs, a organisé un rassemblement devant le siège de la Compagnie minière nationale à Nouakchott (Nouakchott, Nouakchott) pour dénoncer la fermeture des mines dans leur région à la suite d'un accident et les forces de police sont intervenues pour les disperser""}]"
9104456,466,MLI6476,6476,06-Apr-22,2022,1,Violence against civilians,Attack,Dozo Communal Militia (Mali),,4,Civilians (Mali),Bambara Ethnic Group (Mali),7,47,Western Africa,Mali,Segou,Niono,Sokolo,Tientienbougou,14.56,-6.01,1,FAMAMali; Facebook,New media-National,"On 6 April 2022, Donso militiamen killed four people and wounded eight others from the Bambara community in the village of Tientienbougou (Niono, Segou).",4,1650298593,MLI,"[{'translation_text': 'Le 6 avril 2022, des miliciens donso ont tué quatre personnes et blessé huit autres membres de la communauté Bambara dans le village de Tientienbougou (Niono, Segou).'}]"
9104644,562,NIR14424,14424,06-Apr-22,2022,1,Strategic developments,Looting/property destruction,Unidentified Armed Group (Niger),,3,Civilians (Niger),,7,37,Western Africa,Niger,Maradi,Madarounfa,Sarkin Yamma,Garin Goulbi,13.3709,6.9249,2,Government of Niger,Other,"Looting: On 6 April 2022, unidentified gunmen seized livestock in the village of Goulei, location coded as Garin Goulbi (Madarounfa, Maradi). Nigerien military forces intervened and recovered the livestock.",0,1650298593,NER,"[{'translation_text': 'Vol : Le 6 avril 2022, des hommes armés non identifiés ont saisi du bétail dans le village de Goulei, situé à Garin Goulbi (Madarounfa, Maradi); les forces militaires nigériennes sont intervenues et ont récupéré le bétail.'}]"
9104806,854,BFO7010,7010,06-Apr-22,2022,1,Explosions/Remote violence,Air/drone strike,Military Forces of Burkina Faso (2015-),,1,Islamic State (Sahel),,2,12,Western Africa,Burkina Faso,Sahel,Oudalan,Tin-Akoff,Oueldi,14.8546,0.1473,2,Undisclosed Source,Local partner-Other,"On 6 April 2022, the Burkinabe air force carried out airstrikes against suspected IS Sahel militant positions in the area of Oueldi (Tin-Akoff, Oudalan). Casualties unknown.",0,1650298593,BFA,"[{'translation_text': ""Le 6 avril 2022, l'armée de l'air burkinabè a effectué des frappes aériennes contre des positions militantes présumées de l'IS Sahel dans la région d'Oueldi (Tin-Akoff, Oudalan).""}]"
9053979,854,BFO6996,6996,05-Apr-22,2022,1,Strategic developments,Looting/property destruction,JNIM: Group for Support of Islam and Muslims,,2,Civilians (Burkina Faso),,7,27,Western Africa,Burkina Faso,Est,Kompienga,Kompienga,Bounou,11.0834,0.5808,2,Twitter; Undisclosed Source,Local partner-Other,"Property destruction: On 5 April 2022, presumed JNIM militants sabotaged electric towers between the villages of Bounou (Kompienga, Kompienga) and Kompanti [Naloanga] (Soudougui, Koulpelogo)",0,1649700012,BFA,"[{'translation_text': 'Destruction de biens : Le 5 avril 2022, des militants présumés du JNIM ont saboté des tours électriques entre les villages de Bounou (Kompienga, Kompienga) et de Kompanti [Naloanga] (Soudougui, Koulpelogo)'}]"
9054072,566,NIG24369,24369,05-Apr-22,2022,1,Violence against civilians,Attack,Unidentified Armed Group (Nigeria),,3,Civilians (Nigeria),Muslim Group (Nigeria),7,37,Western Africa,Nigeria,Taraba,Bali,,Bali,7.8667,10.9667,2,Daily Trust (Nigeria); The Cable (Nigeria); Daily Post (Nigeria),National,"On 5 April 2022, an armed group numbering over 50 attacked Muslim worshippers while they were breaking their fast in a mosque at Baba Juli village, Bali LGA (Taraba). Three persons were killed, several other worshippers and villagers were abducted.",3,1649700012,NGA,"[{'translation_text': ""Le 5 avril 2022, un groupe armé de plus de 50 personnes a attaqué des fidèles musulmans alors qu'ils rompaient leur jeûne dans une mosquée du village de Baba Juli, Bali LGA (Taraba), tuant trois personnes, plusieurs autres fidèles et des villageois enlevés.""}]"
9054093,324,GUI2226,2226,05-Apr-22,2022,1,Riots,Mob violence,Rioters (Guinea),,5,Civilians (Guinea),,7,57,Western Africa,Guinea,Conakry,Conakry,Ratoma,Yattaya,9.6693,-13.5863,1,Africa Guinee,National,"On 5 April 2022, young rioters armed with stones and machete vandalized a motel and a car in Yattaya (Ratoma, Conakry, Conakry), causing material destruction and looted several belongings. [size=no report]",0,1649700012,GIN,"[{'translation_text': 'Le 5 avril 2022, de jeunes émeutes armés de pierres et de machettes ont vandalisé un motel et une voiture à Yattaya (Ratoma, Conakry, Conakry), causant des destructions matérielles et pillant plusieurs biens. [dimension=pas de rapport]'}]"
9054135,566,NIG24391,24391,05-Apr-22,2022,1,Protests,Peaceful protest,Protesters (Nigeria),Osun Coalition of Muslims for Justice; Muslim Group (Nigeria),6,,,0,60,Western Africa,Nigeria,Osun,Osogbo,,Oshogbo,7.7667,4.5667,1,Blueprint,National,"On 5 April 2022, members of Osun Coalition of Muslims for Justice protested at Oke-Oniti area of Oshogbo (Osogbo, Osun) against the allocation of a piece of land already occupied by Muslims for the building of a church. [size=no report]",0,1649700012,NGA,"[{'translation_text': ""Le 5 avril 2022, des membres de la Coalition musulmane Osun pour la justice ont protesté dans la région Oke-Oniti d'Oshogbo (Osogbo, Osun) contre l'attribution d'un terrain déjà occupé par des musulmans pour la construction d'une église. [size=no report]""}]"
9054158,566,NIG24388,24388,05-Apr-22,2022,1,Protests,Peaceful protest,Protesters (Nigeria),"Hearse, Ambulance, Casket, Mortuary Decorators Union; Labour Group (Nigeria)",6,,,0,60,Western Africa,Nigeria,Abia,Umuahia North,,Umuahia,5.5263,7.4896,1,Daily Trust (Nigeria),National,"On 5 April 2022, members of Hearse, Ambulance, Casket, Mortuary Decorators Union protested through the streets of Umuahia (Umuahia North, Abia) against extortion of their members by revenue taskforce operatives. The protesters drove in a convoy of cars at the slow pace, causing traffic around the city. [size=no report]",0,1649700012,NGA,"[{'translation_text': ""Le 5 avril 2022, des membres de Hearse, Ambulance, Casket, Mortuary Decorators Union ont protesté dans les rues d'Umuahia (Umuahia Nord, Abia) contre l'extorsion de leurs membres par des agents du Revenue Taskforce.""}]"
9054204,324,GUI2229,2229,05-Apr-22,2022,1,Riots,Violent demonstration,Rioters (Guinea),,5,Civilians (Guinea),Government of Guinea (2021-),7,57,Western Africa,Guinea,Kankan,Siguiri,Siguiri-Centre,Siguiri,11.4167,-9.1665,2,Guinea News,National,"On 5 April 2022, local residents assaulted a prefect and his delegation in Moyafra 1 (coded to Siguiri, Siguiri-Centre, Siguiri, Kankan) against the presence of the prefect who presented his condolences to the death of residents in the light of a conflict erupted between Moyafra 1 and Sambaya Kofilani. Also, two vehicles were destroyed. [size=no report]",0,1649700012,GIN,"[{'translation_text': ""Le 5 avril 2022, des résidents locaux ont attaqué un préfet et sa délégation à Moyafra 1 (code Siguiri, Siguiri-Centre, Siguiri, Kankan) contre la présence du préfet qui a présenté ses condoléances au décès de résidents à la suite d'un conflit qui a éclaté entre Moyafra""}]"
9054232,384,CDI2736,2736,05-Apr-22,2022,1,Protests,Peaceful protest,Protesters (Ivory Coast),Labour Group (Ivory Coast); Women (Ivory Coast),6,,,0,60,Western Africa,Ivory Coast,Vallee du Bandama,Gbeke,Bouake,Bouake,7.6833,-5.0167,1,Koaci News,National,"On 5 April 2022, dozens of women workers held a protest in Bouake (Bouake, Gbeke, Vallee du Bandama) against the commercialization of selling spots in Bouake market claiming that there is a lack of transparency regarding this process. [size=dozens]",0,1649700013,CIV,"[{'translation_text': ""Le 5 avril 2022, des dizaines de travailleuses ont manifesté à Bouake (Bouake, Gbeke, Vallée du Bandama) contre la commercialisation des spots de vente sur le marché de Bouake, affirmant qu'il y a un manque de transparence à cet égard. [size=deux]""}]"
9054246,686,SEN1491,1491,05-Apr-22,2022,2,Protests,Peaceful protest,Protesters (Senegal),Health Workers (Senegal),6,,,0,60,Western Africa,Senegal,Thies,Mbour,Sindia,Mbour,14.422,-16.9638,1,Le Quotidien (Senegal),National,"Around 5 April 2022, Mbour health workers held a sit-in demonstration in front of the health center in Mbour (codded to Mbour, Sindia, Mbour, Thies), asking for the amelioration of their work conditions. [size=no report]",0,1649700013,SEN,"[{'translation_text': ""Vers le 5 avril 2022, les travailleurs de la santé de Mbour ont organisé une manifestation de protestation devant le centre de santé de Mbour (codés à Mbour, Sindia, Mbour, Thies) pour demander l'amélioration de leurs conditions de travail. [dimension=pas de rapport]""}]"
9054285,566,NIG24345,24345,05-Apr-22,2022,1,Battles,Armed clash,Kaduna Communal Militia (Nigeria),,4,Police Forces of Nigeria (2015-),,1,14,Western Africa,Nigeria,Kaduna,Chikun,,Buruku,10.6179,7.2331,2,Nigeria Herald,National,"On 5 April 2022, policemen clashed with members of a Kaduna militia and foiled an attempted abduction at the Buruku - Birnin Gwari road (Chikun, Kaduna). The militiamen abandoned their victims and fled, there were no casualties.",0,1649700013,NGA,"[{'translation_text': ""Le 5 avril 2022, des policiers ont eu des affrontements avec des membres d'une milice kaduna et ont étouffé une tentative d'enlèvement sur la route Buruku - Birnin Gwari (Chikun, Kaduna), les miliciens ayant abandonné leurs victimes et fuyé, il n'y a pas eu de victimes""}]"
9054287,566,NIG24389,24389,05-Apr-22,2022,1,Protests,Peaceful protest,Protesters (Nigeria),,6,,,0,60,Western Africa,Nigeria,Imo,Owerri Municipal,,Owerri,5.4833,7.0304,1,Nigeria Punch,National,"On 5 April 2022, members of Emede community in Isoko South LGA of Delta state protested in Owerri (Owerri Municipal, Imo) against the Federal University of Technology Owerri for stalling the graduation of a member of their community and to compel the university to release his certificate. The protesters marched to the palace of the traditional ruler of the community. [size=no report]",0,1649700013,NGA,"[{'translation_text': ""Le 5 avril 2022, des membres de la communauté Emede d'Isoko South LGA de l'État du Delta ont protesté à Owerri (Owerri Municipal, Imo) contre l'Université fédérale de technologie Owerri pour avoir bloqué l'obtention du diplôme d'un membre de leur communauté et pour contraindre l'université à délivrer son certificat.""}]"
9054292,566,NIG24392,24392,05-Apr-22,2022,1,Protests,Peaceful protest,Protesters (Nigeria),,6,,,0,60,Western Africa,Nigeria,Rivers,Obio,,Rumuola,4.8312,7.0049,1,Nigeria Punch,National,"On 5 April 2022, locals from nine communities protested at the offices of the Port Harcourt Electricity Distribution Company at Rumuola (Obio, Rivers) over two years of power outages. The protesters mounted canopies outside of the office and carried placards with different inscriptions. [size=no report]",0,1649700013,NGA,"[{'translation_text': ""Le 5 avril 2022, des résidents de neuf communautés ont protesté dans les bureaux de la Port Harcourt Electricity Distribution Company à Rumuola (Obio, Rivers) à la suite de deux années de panne d'électricité.""}]"
9054294,566,NIG24368,24368,05-Apr-22,2022,1,Violence against civilians,Attack,Katsina Communal Militia (Nigeria),,4,Civilians (Nigeria),Labour Group (Nigeria),7,47,Western Africa,Nigeria,Katsina,Kankara,,Kankara,11.9302,7.4127,2,Premium Times (Nigeria),National,"On 5 April 2022, members of a Katsina militia killed a popular businessman, abducted his daughter and between 7 to 10 other persons from Gidan Daudu village in Kankara LGA (Katsina).",1,1649700013,NGA,"[{'translation_text': ""Le 5 avril 2022, des membres d'une milice de Katsina ont tué un homme d'affaires populaire, enlevé sa fille et entre 7 et 10 autres personnes du village Gidan Daudu de Kankara LGA (Katsina).""}]"
9054319,566,NIG24390,24390,05-Apr-22,2022,1,Protests,Peaceful protest,Protesters (Nigeria),JORAISU: Joint Research and Allied Institutions Sector Unions; Labour Group (Nigeria),6,,,0,60,Western Africa,Nigeria,Lagos,Oshodi,,Oshodi,6.5582,3.3466,1,Sahara Reporters,Regional,"On 5 April 2022, members of JORAISU, affiliated with the Federal Institute of Industrial Research Oshodi, protested at the institute in Oshodi (Oshodi, Lagos), wearing in their uniforms, to demand for the immediate implementation of their promotion. [size=no report]",0,1649700013,NGA,"[{'translation_text': ""Le 5 avril 2022, des membres du JORAISU, affiliés à l'Institut fédéral de recherche industrielle d'Oshodi, ont protesté à l'Institut d'Oshodi (Oshodi, Lagos), portant leurs uniformes, pour exiger la mise en uvre immédiate de leur promotion. [size=no report]""}]"
9054327,466,MLI6480,6480,05-Apr-22,2022,1,Strategic developments,Looting/property destruction,Unidentified Armed Group (Mali),,3,Civilians (Mali),,7,37,Western Africa,Mali,Koulikoro,Koulikoro,Koulikoro,Koulikoro,12.87,-7.56,2,Studio Tamani,National,"Looting: On 5 April 2022, unidentified gunmen robbed passengers aboard a bus between Koulikoro (Koulikoro, Koulikoro) and Banamba (Banamba, Koulikoro).",0,1649700013,MLI,"[{'translation_text': ""Vol : Le 5 avril 2022, des hommes armés non identifiés ont volé des passagers à bord d'un autobus entre Koulikoro (Koulikoro, Koulikoro) et Banamba (Banamba, Koulikoro).""}]"
9054343,854,BFO6990,6990,05-Apr-22,2022,1,Strategic developments,Disrupted weapons use,Military Forces of Burkina Faso (2015-),,1,JNIM: Group for Support of Islam and Muslims,,2,12,Western Africa,Burkina Faso,Centre-Nord,Sanmatenga,Pissila,Ouanobian,13.2414,-0.7276,1,Undisclosed Source,Local partner-Other,"Defusal: On 5 April 2022, an IED likely planted by JNIM militants was discovered at the entrance to the village of Ouanobian (Pissila, Sanmatenga).",0,1649700013,BFA,"[{'translation_text': ""Défaut : Le 5 avril 2022, un IED probablement planté par des militants du JNIM a été découvert à l'entrée du village d'Ouanobian (Pissila, Sanmatenga).""}]"
9054344,854,BFO6991,6991,05-Apr-22,2022,1,Strategic developments,Disrupted weapons use,Military Forces of Burkina Faso (2015-),,1,JNIM: Group for Support of Islam and Muslims,,2,12,Western Africa,Burkina Faso,Centre-Nord,Sanmatenga,Pissila,Pissila,13.1642,-0.8225,2,Undisclosed Source,Local partner-Other,"Defusal: On 5 April 2022, an IED likely planted by JNIM militants was discovered near the town of Pissila (Pissila, Sanmatenga).",0,1649700013,BFA,"[{'translation_text': 'Défaut : Le 5 avril 2022, un IED probablement planté par des militants du JNIM a été découvert près de la ville de Pissila (Pissila, Sanmatenga).'}]"
9054349,854,BFO7001,7001,05-Apr-22,2022,1,Strategic developments,Other,Islamic State (Sahel),,2,Civilians (Burkina Faso),,7,27,Western Africa,Burkina Faso,Sahel,Seno,Falagountou,Alkoma,14.2611,0.0694,1,Undisclosed Source,Local partner-Other,"Non-violent activity: On 5 April 2022, presumed IS Sahel militants ran a checkpoint and controlled road users in Alkoma (Falagountou, Seno).",0,1649700013,BFA,"[{'translation_text': ""Activités non violentes : Le 5 avril 2022, des militants présumés de l'IS Sahel ont dirigé un poste de contrôle et contrôlé les usagers de la route à Alkoma (Falagountou, Sénégal).""}]"
9054350,854,BFO6998,6998,05-Apr-22,2022,1,Strategic developments,Other,Islamic State (Sahel),,2,Civilians (Burkina Faso),,7,27,Western Africa,Burkina Faso,Sahel,Oudalan,Gorom-Gorom,Balliata,14.2862,-0.1195,1,Undisclosed Source,Local partner-Other,"Non-violent activity: On 5 April 2022, presumed IS Sahel militants ran a checkpoint and controlled road users in Balliata (Gorom-Gorom, Oudalan).",0,1649700013,BFA,"[{'translation_text': ""Activités non violentes : Le 5 avril 2022, des militants présumés de l'IS Sahel ont dirigé un poste de contrôle et contrôlé les usagers de la route à Balliata (Gorom-Gorom, Oudalan).""}]"
9054351,854,BFO6986,6986,05-Apr-22,2022,1,Violence against civilians,Attack,Islamic State (Sahel),,2,Civilians (Burkina Faso),,7,27,Western Africa,Burkina Faso,Sahel,Oudalan,Markoye,Dambam,14.5832,0.1265,2,Undisclosed Source,Local partner-Other,"On 5 April 2022, presumed IS Sahel militants killed a male individual about 3km from the village of Dambam (Markoye, Oudalan).",1,1649700013,BFA,"[{'translation_text': ""Le 5 avril 2022, des militants présumés de l'IS Sahel ont tué un homme à environ 3 km du village de Dambam (Markoye, Oudalan).""}]"
9054353,854,BFO7000,7000,05-Apr-22,2022,1,Strategic developments,Other,Islamic State (Sahel),,2,Civilians (Burkina Faso),,7,27,Western Africa,Burkina Faso,Sahel,Seno,Dori,Sambonaye,14.1444,0.0527,2,Undisclosed Source,Local partner-Other,"Non-violent activity: On 5 April 2022, presumed IS Sahel militants ran a checkpoint and controlled road users near the village of Sambonaye (Dori, Seno).",0,1649700013,BFA,"[{'translation_text': ""Activités non violentes : Le 5 avril 2022, des militants présumés de l'IS Sahel ont dirigé un poste de contrôle et contrôlé les usagers de la route près du village de Sambonaye (Dori, Sénégal).""}]"
9054354,854,BFO6999,6999,05-Apr-22,2022,1,Strategic developments,Other,Islamic State (Sahel),,2,,,0,20,Western Africa,Burkina Faso,Sahel,Seno,Dori,Katchirga,14.0387,0.1067,2,Undisclosed Source,Local partner-Other,"Non-violent activity: On 5 April 2022, presumed IS Sahel militants ran a checkpoint near the village of Katchirga (Dori, Seno).",0,1649700013,BFA,"[{'translation_text': ""Activités non violentes : Le 5 avril 2022, des militants présumés de l'IS Sahel ont attaqué un poste de contrôle près du village de Katchirga (Dori, Sénégal).""}]"
9054356,854,BFO6980,6980,05-Apr-22,2022,1,Battles,Armed clash,JNIM: Group for Support of Islam and Muslims,,2,Military Forces of Burkina Faso (2015-),VDP: Volunteer for Defense of Homeland,1,12,Western Africa,Burkina Faso,Sahel,Soum,Baraboule,Petelkoulerou,14.105,-2.0204,2,Undisclosed Source,Local partner-Other,"On 5 April 2022, presumed JNIM militants and a joint army and volunteer fighter (VDP) force clashed between Petelkoulerou (Baraboule, Soum) and Segoum (Solle, Loroum). One VDP was killed and another wounded.",1,1649700013,BFA,"[{'translation_text': 'Le 5 avril 2022, des militants présumés du JNIM et une force armée et volontaire de combat (VDP) ont eu des affrontements entre Petelkoulerou (Baraboule, Soum) et Segoum (Solle, Loroum), un VDP ayant été tué et un autre blessé.'}]"
9053965,204,BEN655,655,04-Apr-22,2022,1,Violence against civilians,Abduction/forced disappearance,Unidentified Armed Group (Benin),,3,Civilians (Benin),Fulani Ethnic Group (Benin); Pastoralists (Benin); Taxi Drivers (Benin); Farmers (Benin),7,37,Western Africa,Benin,Alibori,Karimama,,Kangara Peulh,11.9456,3.1549,1,24h au Benin; La Nouvelle (Benin); Daabaaru; Benin Web TV; L'investigateur; Banouto,National,"On 4 April 2022, overnight unidentified gunmen abducted a farmer and a motor taxi driver from the Fulani community in the village of Kangara [Kangara Peulh], in Arrondissement of Birni-Lafia (Karimama, Alibori). The gunmen took the abductees to the interior of Park W.",0,1649700012,BEN,"[{'translation_text': ""Le 4 avril 2022, des hommes armés non identifiés ont enlevé un agriculteur et un chauffeur de taxi de la communauté Fulani du village de Kangara [Kangara Peulh], dans l'arrondissement de Birni-Lafia (Karimama, Alibori), et les ont emmenés à l'intérieur du parc W.""}]"
9053972,854,BFO6976,6976,04-Apr-22,2022,1,Violence against civilians,Abduction/forced disappearance,JNIM: Group for Support of Islam and Muslims,,2,Civilians (United States),Women (United States); Catholic Christian Group (Burkina Faso),7,27,Western Africa,Burkina Faso,Centre-Nord,Namentenga,Yalgo,Yalgo,13.5881,-0.2654,1,Infowakat; RTB; Sahel Security Alerts; L'Observateur Paalga; MinuteBf; Facebook; Le Pays; AIB (Burkina Faso); Gulmu Info; AFP; Burkina24; Le Faso; Undisclosed Source; Radio Omega,Local partner-Other,"On 4 April 2022, presumed JNIM militants attacked a Catholic congregation in the town of Yalgo (Yalgo, Namentenga). The militants abducted an American nun, vandalized lodgings and a vehicle.",0,1649700012,BFA,"[{'translation_text': 'Le 4 avril 2022, des militants présumés du JNIM ont attaqué une congrégation catholique dans la ville de Yalgo (Yalgo, Namentenga), enlevant une religieuse américaine, vandalisant des logements et un véhicule.'}]"
9053973,854,BFO6978,6978,04-Apr-22,2022,1,Battles,Armed clash,JNIM: Group for Support of Islam and Muslims,,2,Police Forces of Burkina Faso (2015-),,1,12,Western Africa,Burkina Faso,Centre-Nord,Bam,Kongoussi,Kongoussi,13.3258,-1.5347,1,Burkina24; Infowakat; Radio Omega; Sahel Security Alerts; Le Faso; Ouaga24; AIB (Burkina Faso); Actu Burkina; L'Observateur Paalga; MinuteBf; Undisclosed Source,Local partner-Other,"On 4 April 2022, presumed JNIM militants attacked a police checkpoint in the town of Kongoussi (Kongoussi, Bam). One policeman and one civilian were killed. The militants also vandalized the domicile of the former mayor and burned several vehicles.",2,1649700012,BFA,"[{'translation_text': ""Le 4 avril 2022, des militants présumés du JNIM ont attaqué un poste de contrôle de la police dans la ville de Kongoussi (Kongoussi, Bam), tué un policier et un civil, vandalisé le domicile de l'ancien maire et brûlé plusieurs véhicules.""}]"
