data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
9054158,566,NIG24388,24388,05-Apr-22,2022,1,Protests,Peaceful protest,Protesters (Nigeria),"Hearse, Ambulance, Casket, Mortuary Decorators Union; Labour Group (Nigeria)",6,,,0,60,Western Africa,Nigeria,Abia,Umuahia North,,Umuahia,5.5263,7.4896,1,Daily Trust (Nigeria),National,"On 5 April 2022, members of Hearse, Ambulance, Casket, Mortuary Decorators Union protested through the streets of Umuahia (Umuahia North, Abia) against extortion of their members by revenue taskforce operatives. The protesters drove in a convoy of cars at the slow pace, causing traffic around the city. [size=no report]",0,1649700012,NGA
9054204,324,GUI2229,2229,05-Apr-22,2022,1,Riots,Violent demonstration,Rioters (Guinea),,5,Civilians (Guinea),Government of Guinea (2021-),7,57,Western Africa,Guinea,Kankan,Siguiri,Siguiri-Centre,Siguiri,11.4167,-9.1665,2,Guinea News,National,"On 5 April 2022, local residents assaulted a prefect and his delegation in Moyafra 1 (coded to Siguiri, Siguiri-Centre, Siguiri, Kankan) against the presence of the prefect who presented his condolences to the death of residents in the light of a conflict erupted between Moyafra 1 and Sambaya Kofilani. Also, two vehicles were destroyed. [size=no report]",0,1649700012,GIN
9054232,384,CDI2736,2736,05-Apr-22,2022,1,Protests,Peaceful protest,Protesters (Ivory Coast),Labour Group (Ivory Coast); Women (Ivory Coast),6,,,0,60,Western Africa,Ivory Coast,Vallee du Bandama,Gbeke,Bouake,Bouake,7.6833,-5.0167,1,Koaci News,National,"On 5 April 2022, dozens of women workers held a protest in Bouake (Bouake, Gbeke, Vallee du Bandama) against the commercialization of selling spots in Bouake market claiming that there is a lack of transparency regarding this process. [size=dozens]",0,1649700013,CIV
9054246,686,SEN1491,1491,05-Apr-22,2022,2,Protests,Peaceful protest,Protesters (Senegal),Health Workers (Senegal),6,,,0,60,Western Africa,Senegal,Thies,Mbour,Sindia,Mbour,14.422,-16.9638,1,Le Quotidien (Senegal),National,"Around 5 April 2022, Mbour health workers held a sit-in demonstration in front of the health center in Mbour (codded to Mbour, Sindia, Mbour, Thies), asking for the amelioration of their work conditions. [size=no report]",0,1649700013,SEN
9054285,566,NIG24345,24345,05-Apr-22,2022,1,Battles,Armed clash,Kaduna Communal Militia (Nigeria),,4,Police Forces of Nigeria (2015-),,1,14,Western Africa,Nigeria,Kaduna,Chikun,,Buruku,10.6179,7.2331,2,Nigeria Herald,National,"On 5 April 2022, policemen clashed with members of a Kaduna militia and foiled an attempted abduction at the Buruku - Birnin Gwari road (Chikun, Kaduna). The militiamen abandoned their victims and fled, there were no casualties.",0,1649700013,NGA
9054287,566,NIG24389,24389,05-Apr-22,2022,1,Protests,Peaceful protest,Protesters (Nigeria),,6,,,0,60,Western Africa,Nigeria,Imo,Owerri Municipal,,Owerri,5.4833,7.0304,1,Nigeria Punch,National,"On 5 April 2022, members of Emede community in Isoko South LGA of Delta state protested in Owerri (Owerri Municipal, Imo) against the Federal University of Technology Owerri for stalling the graduation of a member of their community and to compel the university to release his certificate. The protesters marched to the palace of the traditional ruler of the community. [size=no report]",0,1649700013,NGA
9054292,566,NIG24392,24392,05-Apr-22,2022,1,Protests,Peaceful protest,Protesters (Nigeria),,6,,,0,60,Western Africa,Nigeria,Rivers,Obio,,Rumuola,4.8312,7.0049,1,Nigeria Punch,National,"On 5 April 2022, locals from nine communities protested at the offices of the Port Harcourt Electricity Distribution Company at Rumuola (Obio, Rivers) over two years of power outages. The protesters mounted canopies outside of the office and carried placards with different inscriptions. [size=no report]",0,1649700013,NGA
9054294,566,NIG24368,24368,05-Apr-22,2022,1,Violence against civilians,Attack,Katsina Communal Militia (Nigeria),,4,Civilians (Nigeria),Labour Group (Nigeria),7,47,Western Africa,Nigeria,Katsina,Kankara,,Kankara,11.9302,7.4127,2,Premium Times (Nigeria),National,"On 5 April 2022, members of a Katsina militia killed a popular businessman, abducted his daughter and between 7 to 10 other persons from Gidan Daudu village in Kankara LGA (Katsina).",1,1649700013,NGA
9054319,566,NIG24390,24390,05-Apr-22,2022,1,Protests,Peaceful protest,Protesters (Nigeria),JORAISU: Joint Research and Allied Institutions Sector Unions; Labour Group (Nigeria),6,,,0,60,Western Africa,Nigeria,Lagos,Oshodi,,Oshodi,6.5582,3.3466,1,Sahara Reporters,Regional,"On 5 April 2022, members of JORAISU, affiliated with the Federal Institute of Industrial Research Oshodi, protested at the institute in Oshodi (Oshodi, Lagos), wearing in their uniforms, to demand for the immediate implementation of their promotion. [size=no report]",0,1649700013,NGA
9054327,466,MLI6480,6480,05-Apr-22,2022,1,Strategic developments,Looting/property destruction,Unidentified Armed Group (Mali),,3,Civilians (Mali),,7,37,Western Africa,Mali,Koulikoro,Koulikoro,Koulikoro,Koulikoro,12.87,-7.56,2,Studio Tamani,National,"Looting: On 5 April 2022, unidentified gunmen robbed passengers aboard a bus between Koulikoro (Koulikoro, Koulikoro) and Banamba (Banamba, Koulikoro).",0,1649700013,MLI
9054343,854,BFO6990,6990,05-Apr-22,2022,1,Strategic developments,Disrupted weapons use,Military Forces of Burkina Faso (2015-),,1,JNIM: Group for Support of Islam and Muslims,,2,12,Western Africa,Burkina Faso,Centre-Nord,Sanmatenga,Pissila,Ouanobian,13.2414,-0.7276,1,Undisclosed Source,Local partner-Other,"Defusal: On 5 April 2022, an IED likely planted by JNIM militants was discovered at the entrance to the village of Ouanobian (Pissila, Sanmatenga).",0,1649700013,BFA
9054344,854,BFO6991,6991,05-Apr-22,2022,1,Strategic developments,Disrupted weapons use,Military Forces of Burkina Faso (2015-),,1,JNIM: Group for Support of Islam and Muslims,,2,12,Western Africa,Burkina Faso,Centre-Nord,Sanmatenga,Pissila,Pissila,13.1642,-0.8225,2,Undisclosed Source,Local partner-Other,"Defusal: On 5 April 2022, an IED likely planted by JNIM militants was discovered near the town of Pissila (Pissila, Sanmatenga).",0,1649700013,BFA
9054349,854,BFO7001,7001,05-Apr-22,2022,1,Strategic developments,Other,Islamic State (Sahel),,2,Civilians (Burkina Faso),,7,27,Western Africa,Burkina Faso,Sahel,Seno,Falagountou,Alkoma,14.2611,0.0694,1,Undisclosed Source,Local partner-Other,"Non-violent activity: On 5 April 2022, presumed IS Sahel militants ran a checkpoint and controlled road users in Alkoma (Falagountou, Seno).",0,1649700013,BFA
9054350,854,BFO6998,6998,05-Apr-22,2022,1,Strategic developments,Other,Islamic State (Sahel),,2,Civilians (Burkina Faso),,7,27,Western Africa,Burkina Faso,Sahel,Oudalan,Gorom-Gorom,Balliata,14.2862,-0.1195,1,Undisclosed Source,Local partner-Other,"Non-violent activity: On 5 April 2022, presumed IS Sahel militants ran a checkpoint and controlled road users in Balliata (Gorom-Gorom, Oudalan).",0,1649700013,BFA
9054351,854,BFO6986,6986,05-Apr-22,2022,1,Violence against civilians,Attack,Islamic State (Sahel),,2,Civilians (Burkina Faso),,7,27,Western Africa,Burkina Faso,Sahel,Oudalan,Markoye,Dambam,14.5832,0.1265,2,Undisclosed Source,Local partner-Other,"On 5 April 2022, presumed IS Sahel militants killed a male individual about 3km from the village of Dambam (Markoye, Oudalan).",1,1649700013,BFA
9054353,854,BFO7000,7000,05-Apr-22,2022,1,Strategic developments,Other,Islamic State (Sahel),,2,Civilians (Burkina Faso),,7,27,Western Africa,Burkina Faso,Sahel,Seno,Dori,Sambonaye,14.1444,0.0527,2,Undisclosed Source,Local partner-Other,"Non-violent activity: On 5 April 2022, presumed IS Sahel militants ran a checkpoint and controlled road users near the village of Sambonaye (Dori, Seno).",0,1649700013,BFA
9054354,854,BFO6999,6999,05-Apr-22,2022,1,Strategic developments,Other,Islamic State (Sahel),,2,,,0,20,Western Africa,Burkina Faso,Sahel,Seno,Dori,Katchirga,14.0387,0.1067,2,Undisclosed Source,Local partner-Other,"Non-violent activity: On 5 April 2022, presumed IS Sahel militants ran a checkpoint near the village of Katchirga (Dori, Seno).",0,1649700013,BFA
9054356,854,BFO6980,6980,05-Apr-22,2022,1,Battles,Armed clash,JNIM: Group for Support of Islam and Muslims,,2,Military Forces of Burkina Faso (2015-),VDP: Volunteer for Defense of Homeland,1,12,Western Africa,Burkina Faso,Sahel,Soum,Baraboule,Petelkoulerou,14.105,-2.0204,2,Undisclosed Source,Local partner-Other,"On 5 April 2022, presumed JNIM militants and a joint army and volunteer fighter (VDP) force clashed between Petelkoulerou (Baraboule, Soum) and Segoum (Solle, Loroum). One VDP was killed and another wounded.",1,1649700013,BFA
9053965,204,BEN655,655,04-Apr-22,2022,1,Violence against civilians,Abduction/forced disappearance,Unidentified Armed Group (Benin),,3,Civilians (Benin),Fulani Ethnic Group (Benin); Pastoralists (Benin); Taxi Drivers (Benin); Farmers (Benin),7,37,Western Africa,Benin,Alibori,Karimama,,Kangara Peulh,11.9456,3.1549,1,24h au Benin; La Nouvelle (Benin); Daabaaru; Benin Web TV; L'investigateur; Banouto,National,"On 4 April 2022, overnight unidentified gunmen abducted a farmer and a motor taxi driver from the Fulani community in the village of Kangara [Kangara Peulh], in Arrondissement of Birni-Lafia (Karimama, Alibori). The gunmen took the abductees to the interior of Park W.",0,1649700012,BEN
9053972,854,BFO6976,6976,04-Apr-22,2022,1,Violence against civilians,Abduction/forced disappearance,JNIM: Group for Support of Islam and Muslims,,2,Civilians (United States),Women (United States); Catholic Christian Group (Burkina Faso),7,27,Western Africa,Burkina Faso,Centre-Nord,Namentenga,Yalgo,Yalgo,13.5881,-0.2654,1,Infowakat; RTB; Sahel Security Alerts; L'Observateur Paalga; MinuteBf; Facebook; Le Pays; AIB (Burkina Faso); Gulmu Info; AFP; Burkina24; Le Faso; Undisclosed Source; Radio Omega,Local partner-Other,"On 4 April 2022, presumed JNIM militants attacked a Catholic congregation in the town of Yalgo (Yalgo, Namentenga). The militants abducted an American nun, vandalized lodgings and a vehicle.",0,1649700012,BFA
9053973,854,BFO6978,6978,04-Apr-22,2022,1,Battles,Armed clash,JNIM: Group for Support of Islam and Muslims,,2,Police Forces of Burkina Faso (2015-),,1,12,Western Africa,Burkina Faso,Centre-Nord,Bam,Kongoussi,Kongoussi,13.3258,-1.5347,1,Burkina24; Infowakat; Radio Omega; Sahel Security Alerts; Le Faso; Ouaga24; AIB (Burkina Faso); Actu Burkina; L'Observateur Paalga; MinuteBf; Undisclosed Source,Local partner-Other,"On 4 April 2022, presumed JNIM militants attacked a police checkpoint in the town of Kongoussi (Kongoussi, Bam). One policeman and one civilian were killed. The militants also vandalized the domicile of the former mayor and burned several vehicles.",2,1649700012,BFA
9053978,854,BFO6995,6995,04-Apr-22,2022,1,Strategic developments,Looting/property destruction,JNIM: Group for Support of Islam and Muslims,,2,Civilians (Burkina Faso),,7,27,Western Africa,Burkina Faso,Est,Kompienga,Pama,Pama,11.2497,0.7075,1,Twitter; Undisclosed Source,Local partner-Other,"Looting: On 4 April 2022, presumed JNIM militants seized hundreds of livestock in the town of Pama (Pama, Kompienga).",0,1649700012,BFA
9054015,324,GUI2225,2225,04-Apr-22,2022,1,Battles,Armed clash,Unidentified Communal Militia (Benin),Miners (Guinea),4,Unidentified Communal Militia (Benin),Miners (Guinea),4,44,Western Africa,Guinea,Kankan,Siguiri,Siguiri-Centre,Siguiri,11.4167,-9.1665,2,Guinea News; Guinee Matin,National,"On 4 April 2022, a gun battle erupted between Kofilani and Moyafra miners in Moyafra areas in Siguiri (Siguiri-Centre, Siguiri, Kankan) over the exploitation of a gold mine, causing the killing of two people and the injury of eight others",2,1649700012,GIN
9054060,566,NIG24341,24341,04-Apr-22,2022,1,Battles,Armed clash,Unidentified Armed Group (Nigeria),,3,Private Security Forces (Nigeria),,8,38,Western Africa,Nigeria,Anambra,Aguata,,Elwulobia,6.0253,7.0766,1,Blueprint; Sahara Reporters; Daily Trust (Nigeria),National-Regional,"On 4 April 2022, an armed group attacked and killed two private security men in Elwulobia (Aguata, Anambra). The victims were killed for attending a prayer session during the day's sit in order.",2,1649700012,NGA
9054061,566,NIG24342,24342,04-Apr-22,2022,1,Battles,Armed clash,Kaduna Communal Militia (Nigeria),,4,Military Forces of Nigeria (2015-),KADVS: Kaduna State Vigilance Service,1,14,Western Africa,Nigeria,Kaduna,Birnin Gwari,,Birnin Gwari,10.6637,6.54,2,Vanguard (Nigeria); Daily Champion; Nigeria Punch; Guardian (Nigeria); Blueprint; Sahara Reporters; Daily Trust (Nigeria),National-Regional,"On 4 April 2022, large numbers of Kaduna militia members attacked a military base and clashed with soldiers and KADVS members in Polwire village, Birnin Gwari LGA (Kaduna). Between 11 to 17 soldiers, 3 KADVS members and an unspecified number of militiamen were killed. 19 to 40 soldiers were wounded. The militiamen also had RPGs. They burned 2 to 3 armored personnel carriers and stole several weapons. Unknown fatalities coded as 3, total fatalities coded as 17.",17,1649700012,NGA
9054079,566,NIG24387,24387,04-Apr-22,2022,1,Protests,Peaceful protest,Protesters (Nigeria),NATA: Nigeria Automobile Technicians Association; Labour Group (Nigeria),6,,,0,60,Western Africa,Nigeria,Lagos,Ikeja,,Alausa,6.6096,3.3566,1,Blueprint; Daily Leadership (Nigeria),National,"On 4 April 2022, over 200 members of the FESTAC unit of NATA protested at the Lagos state house of assembly in Alausa (Ikeja, Lagos) over the illegal demolition of their workshop and the towing of 80 vehicles. [size=over 200]",0,1649700012,NGA
9054085,566,NIG24403,24403,04-Apr-22,2022,1,Riots,Violent demonstration,Rioters (Nigeria),,5,,,0,50,Western Africa,Nigeria,Lagos,Ikeja,,Berger,6.6387,3.3695,1,Nigeria Punch; Daily Trust (Nigeria),National,"On 4 April 2022, youths made bonfires on both sides of the road and blocked the Berger end of the Lagos-Ibadan expressway (Ikeja, Lagos) while demanding for better leadership. The demonstrators were armed with sticks and carried banners with inscriptions. [size=no report]",0,1649700012,NGA
9054139,566,NIG24343,24343,04-Apr-22,2022,1,Battles,Armed clash,Hausa Ethnic Militia (Nigeria),,4,Yoruba Ethnic Militia (Nigeria),,4,44,Western Africa,Nigeria,Lagos,Alimosho,,Ipaja,6.6088,3.2545,1,Blueprint,National,"On 4 April 2022, Hausa and Yoruba ethnic militias with cutlasses and other weapons clashed at Ipaja (Alimosho, Lagos) after a Hausa motorcyclist stabbed a Yoruba to death. At least 1 person killed. A motorcycle was burnt. The police intervened and brought the situation under control.",1,1649700012,NGA
9054155,566,NIG24367,24367,04-Apr-22,2022,1,Violence against civilians,Attack,Unidentified Armed Group (Nigeria),,3,Civilians (Nigeria),NURTW: National Union of Road Transport Workers; Labour Group (Nigeria),7,37,Western Africa,Nigeria,Ondo,Akure South,,Akure,7.2526,5.1931,1,Daily Post (Nigeria),National,"On 4 April 2022, an armed group, suspected to be supporters of Jacob Adebo (the new Chairman of the Vehicle Parks Management Committee), attacked NURTW members at various motor parks in Akure (Akure South, Ondo). Six NURTW members were wounded by the assailants who attacked with machetes, cutlasses, knives and other weapons.",0,1649700012,NGA
9054165,478,MAA1354,1354,04-Apr-22,2022,1,Protests,Peaceful protest,Protesters (Mauritania),Labour Group (Mauritania),6,,,0,60,Western Africa,Mauritania,Guidimakha,Selibaby,Selibaby,Selibaby,15.1585,-12.1843,1,El Mouritany,National,"On 4 April 2022, dozens of merchants demonstrated in Selibaby (Selibaby, Guidimakha) to denounce increased taxes imposed by authorities. [size=dozens]",0,1649700012,MRT
9054178,854,BFO6985,6985,04-Apr-22,2022,1,Violence against civilians,Attack,JNIM: Group for Support of Islam and Muslims,,2,Civilians (Burkina Faso),Women (Burkina Faso),7,27,Western Africa,Burkina Faso,Est,Tapoa,Tansarga,Malpoa,11.755,1.8811,1,Facebook,New media,"On 4 April 2022, presumed JNIM militants killed an elderly woman and abducted two other persons in the village of Malpoa (Tansarga, Tapoa).",1,1649700012,BFA
9054206,324,GUI2227,2227,04-Apr-22,2022,1,Protests,Peaceful protest,Protesters (Guinea),Taxi Drivers (Guinea),6,,,0,60,Western Africa,Guinea,Kindia,Kindia,Kindia Centre,Kindia,10.07,-12.85,1,Guinee Matin,National,"On 4 April 2022, taxi drivers held a protest in Kindia (Kindia Centre, Kindia, Kindia) against the responsible of their syndicate and calling for their departure as they did not assist their colleague when he had an accident at Khatia. [size=no report]",0,1649700013,GIN
9054282,430,LBR1655,1655,04-Apr-22,2022,1,Protests,Peaceful protest,Protesters (Liberia),,6,,,0,60,Western Africa,Liberia,Montserrado,Greater Monrovia,Monrovia,Monrovia,6.31,-10.8,1,New Dawn,National,"On 4 April 2022, residents held a protest in front of the Liberia National Police (LNP) in Monrovia (Monrovia, Greater Monrovia, Montserrado), calling for justice for a resident killed by a mob in Vai Town. [size=no report]",0,1649700013,LBR
9054283,430,LBR1654,1654,04-Apr-22,2022,2,Riots,Mob violence,Rioters (Liberia),Vigilante Group (Liberia),5,Civilians (Liberia),,7,57,Western Africa,Liberia,Montserrado,Greater Monrovia,Monrovia,Vai Town,6.3324,-10.7986,1,New Dawn,National,"Around 4 April 2022 (as reported), residents lynched a resident and killed him in Vai town, Monrovia subdivision (Greater Monrovia, Montserrado). [size=no report]",1,1649700013,LBR
9054316,566,NIG24344,24344,04-Apr-22,2022,1,Battles,Armed clash,Military Forces of Nigeria (2015-),,1,Amotekun Corps,,1,11,Western Africa,Nigeria,Ondo,Akure South,,Akure,7.2526,5.1931,1,Sahara Reporters,Regional,"On 4 April 2022, soldiers and operatives of Amotekun corps clashed at Oke Aro area of Akure (Akure South, Ondo) after a dispute involving cattle grazing. Two Amotekun operatives were arrested by the soldiers; there were no casualties.",0,1649700013,NGA
9054317,566,NIG24366,24366,04-Apr-22,2022,1,Violence against civilians,Attack,Kaduna Communal Militia (Nigeria),,4,Civilians (Nigeria),Police Forces of Nigeria (2015-); Taxi Drivers (Nigeria),7,47,Western Africa,Nigeria,Kaduna,Chikun,,Kamazo,10.482,7.4688,1,Sahara Reporters,Regional,"On 4 April 2022, members of a Kaduna militia killed one civilian and abducted at least nine others, including a presumed off duty policewoman, in Kamazo (Chikun, Kaduna). The murdered victim was a commercial motorcycle rider, two of the policewoman's children were also abducted.",1,1649700013,NGA
9054329,768,TOG496,496,04-Apr-22,2022,1,Riots,Mob violence,Rioters (Togo),Students (Togo),5,Civilians (Togo),Students (Togo),7,57,Western Africa,Togo,Maritime,Lome Commune,,Lome,6.1287,1.2215,1,Togo Actualite,National,"On 4 April 2022, students from a public school threw stones and assaulted other students from a private school in Lome (Lome Commune, Maritime) as private school students are not concerned with the strike announced nationwide. [size=no report]",0,1649700013,TGO
9054340,854,BFO6984,6984,04-Apr-22,2022,1,Violence against civilians,Attack,Unidentified Armed Group (Burkina Faso),,3,Civilians (Burkina Faso),,7,37,Western Africa,Burkina Faso,Cascades,Comoe,Ouo,Kpala,10.0807,-4.2055,1,Undisclosed Source,Local partner-Other,"On 4 April 2022, unknown gunmen killed an individual in the village of Kpala (Ouo, Comoe).",1,1649700013,BFA
9054342,854,BFO6979,6979,04-Apr-22,2022,1,Battles,Armed clash,JNIM: Group for Support of Islam and Muslims and/or Islamic State (Sahel),,2,VDP: Volunteer for Defense of Homeland,,4,24,Western Africa,Burkina Faso,Sahel,Soum,Arbinda,Ouro Ba,14.3036,-0.818,1,Undisclosed Source,Local partner-Other,"On 4 April 2022, presumed JNIM or IS Sahel militants and volunteer fighters (VDP) clashed in Ouro Ba (Arbinda, Soum). Soldiers intervened in support of the VDP. There were no casualties.",0,1649700013,BFA
9054352,854,BFO7003,7003,04-Apr-22,2022,1,Explosions/Remote violence,Shelling/artillery/missile attack,JNIM: Group for Support of Islam and Muslims,,2,Military Forces of Burkina Faso (2015-),,1,12,Western Africa,Burkina Faso,Sahel,Soum,Djibo,Djibo,14.0875,-1.6418,1,Undisclosed Source,Local partner-Other,"On 4 April 2022, presumed JNIM militants fired seven mortar shells at the military camp in the town of Djibo (Djibo, Soum). The shells fell outside the camp perimeter and there were no casualties.",0,1649700013,BFA
9054366,466,MLI6479,6479,04-Apr-22,2022,1,Strategic developments,Looting/property destruction,Unidentified Armed Group (Mali),,3,Civilians (Mali),Arab Ethnic Group (Mali),7,37,Western Africa,Mali,Tombouctou,Tombouctou,Tombouctou,Timbuktu,16.7705,-3.0056,1,Undisclosed Source,Local partner-Other,"Looting: On 4 April 2022, unidentified gunmen seized a vehicle belonging to a member of the Arab community in the town of Timbuktu (Tombouctou, Tombouctou).",0,1649700013,MLI
9104413,854,BFO7033,7033,04-Apr-22,2022,1,Strategic developments,Looting/property destruction,JNIM: Group for Support of Islam and Muslims,,2,Civilians (Burkina Faso),Private Security Forces (Burkina Faso); Miners (Burkina Faso),7,27,Western Africa,Burkina Faso,Centre-Nord,Namentenga,Tougouri,Gouengo,13.4268,-0.3135,1,Facebook; Undisclosed Source,Local partner-Other,"Property destruction: On 4 April 2022, presumed JNIM militants attacked a mining site in Gouengo (Tougouri, Namentenga). The militants riddled the site with bullets and damaged the fuel storage. Private security forces stationed at the site withdrew to Taparko.",0,1650298593,BFA
9104601,566,NIG24441,24441,04-Apr-22,2022,1,Violence against civilians,Attack,Police Forces of Nigeria (2015-),,1,Civilians (Nigeria),,7,17,Western Africa,Nigeria,Osun,Osogbo,,Oshogbo,7.7667,4.5667,1,Daily Post (Nigeria),National,"On 4 April 2022, policemen shot and killed a man while he was eating at the Capital Area of Oshogbo (Osogbo, Nigeria). The victim's friend and girlfriend were arrested; the girlfriend was later released. The police claimed they were acting on reports that criminals were in the area and clashed with the group which the victim was part of.",1,1650298593,NGA
9053977,854,BFO6992,6992,03-Apr-22,2022,1,Strategic developments,Looting/property destruction,JNIM: Group for Support of Islam and Muslims,,2,Civilians (Burkina Faso),Health Workers (Burkina Faso),7,27,Western Africa,Burkina Faso,Centre-Nord,Sanmatenga,Barsalogho,Basma,13.2528,-1.0853,1,Facebook; Infowakat,New media-National,"Looting: On 3 April 2022, presumed JNIM militants looted a health center in the village of Basma (Barsalogho, Sanmatenga). The militants seized an ambulance, a motorcycle, a refrigerator, and medicine.",0,1649700012,BFA
9054034,466,MLI6465,6465,03-Apr-22,2022,1,Battles,Armed clash,JNIM: Group for Support of Islam and Muslims,,2,MNLA: National Movement for the Liberation of Azawad,,2,22,Western Africa,Mali,Gao,Gao,Gao,Gao,16.2717,-0.0447,1,Twitter; Facebook,New media,"On 3 April 2022, three suspected JNIM militants aboard a pickup truck attempted to assassinate an MNLA officer at his domicile in the city of Gao (Gao, Gao). The MNLA officer captured one assailant while the two others fled.",0,1649700012,MLI
9054040,466,MLI6474,6474,03-Apr-22,2022,1,Violence against civilians,Attack,Dan Na Ambassagou,,4,Civilians (Mali),Dogon Ethnic Group (Mali),7,47,Western Africa,Mali,Mopti,Koro,Bamba,Irebane,14.6691,-3.1057,1,Facebook; Twitter,New media,"On 3 April 2022, Dan Na Ambassagou militiamen fired gunshots at the Dogon village of Irebane (Koro, Mopti). There were no casualties.",0,1649700012,MLI
9054055,566,NIG24330,24330,03-Apr-22,2022,1,Violence against civilians,Abduction/forced disappearance,Kaduna Communal Militia (Nigeria),,4,Civilians (Nigeria),Almajiri (Nigeria),7,47,Western Africa,Nigeria,Kaduna,Kagarko,,Jere,9.5668,7.4346,1,Daily Trust (Nigeria); Daily Post (Nigeria); Sahara Reporters,National-Regional,"On 3 April 2022, members of a Kaduna militia abducted two families and scores of almajiri from Jere (Kagarko, Kaduna). Other sources report the number of abductees as 22, including 5 women. One abductee escaped while they were being taken into the bush, the abductors shot into the air to scare other residents from pursing them. There are no reports about demands for ransom.",0,1649700012,NGA
9054056,566,NIG24331,24331,03-Apr-22,2022,1,Violence against civilians,Abduction/forced disappearance,Unidentified Armed Group (Nigeria),,3,Civilians (Nigeria),Police Forces of Nigeria (2015-); Muslim Group (Nigeria),7,37,Western Africa,Nigeria,Ogun,Abeokuta North,,Akomoje,7.187,3.341,2,Daily Post (Nigeria); Daily Independent (Nigeria),National,"On 3 April 2022, an armed group invaded a mosque and abducted three persons, including an off duty policeman, at Soyoye (Abeokuta North, Ogun), coded to Akomoje. The policeman is also the chief imam of the mosque. A ransom of 5 million naira each was demanded for the abductees; the group was released after an unknown amount was paid. Other sources claim the police officer paid about 700 thousand naira as ransom.",0,1649700012,NGA
9054070,566,NIG24361,24361,03-Apr-22,2022,1,Violence against civilians,Attack,Unidentified Armed Group (Nigeria),,3,Civilians (Nigeria),FRSC: Federal Road Safety Commission,7,37,Western Africa,Nigeria,Anambra,Aguata,,Igbo-Ukwu,6.0167,7.0265,2,Blueprint; Daily Independent (Nigeria),National,"On 3 April 2022, an armed group attacked and killed two FRSC officials on duty along the Igbo-Ukwu-Ezinifite-Uga link road (Aguata, Anambra). One official escaped into the bush and one other sustained severe injuries from the attack.",2,1649700012,NGA
9054071,566,NIG24365,24365,03-Apr-22,2022,1,Violence against civilians,Attack,Zamfara Communal Militia (Nigeria),,4,Civilians (Nigeria),,7,47,Western Africa,Nigeria,Zamfara,Tsafe,,Tsafe,11.9555,6.9194,1,Blueprint; Daily Post (Nigeria); Daily Trust (Nigeria),National,"On 3 April 2022, members of a Zamfara militia attacked and killed three persons in Tsafe town (Tsafe, Zamfara). One of the victims was the son of the state's commissioner for security and home affairs. Three other persons sustained gunshot wounds.",3,1649700012,NGA
9054075,566,NIG24374,24374,03-Apr-22,2022,1,Strategic developments,Looting/property destruction,IPOB: Indigenous Peoples of Biafra,,2,Civilians (Nigeria),Government of Nigeria (2015-),7,27,Western Africa,Nigeria,Imo,Orsu,,Awo-Idemili,5.8264,6.9337,1,Daily Post (Nigeria); New Telegraph,National,"Property destruction: On 3 April 2022, suspected IPOB militants set the headquarters of Orsu local government ablaze in Awo-Idemili (Orsu, Imo). The chairman's office, administrative block and parked vehicles were all burned.",0,1649700012,NGA
9054092,324,GUI2224,2224,03-Apr-22,2022,1,Battles,Armed clash,Military Forces of Guinea (2021-) Special Forces,,1,Police Forces of Guinea (2021-),,1,11,Western Africa,Guinea,Conakry,Conakry,Dixinn,Ratoma,9.5833,-13.65,1,Africa Guinee,National,"On 3 April 2022, elements of the special forces assaulted several police officers at the Commissariat Central Ratoma (Ratoma, Conakry, Conakry) after a soldier was arrested following a road accident. The special forces elements arrested five policemen, including a deputy commissioner and a lieutenant.",0,1649700012,GIN
9054137,566,NIG24363,24363,03-Apr-22,2022,1,Violence against civilians,Attack,Unidentified Armed Group (Nigeria),,3,Civilians (Nigeria),,7,37,Western Africa,Nigeria,Plateau,Bassa,,Bassa,9.9333,8.7333,2,Blueprint,National,"On 3 April 2022, an armed group killed seven persons and wounded 5 others in Tafi Gana village, Bassa (Plateau).",7,1649700012,NGA
9054138,566,NIG24362,24362,03-Apr-22,2022,1,Violence against civilians,Attack,Unidentified Armed Group (Nigeria),,3,Civilians (Nigeria),,7,37,Western Africa,Nigeria,Ogun,Ifo,,Ifo,6.8144,3.1958,2,Blueprint,National,"On 3 April 2022, an armed group, numbering about 1000, shot sporadically when they invaded Ifelodun community, Olorunsogo in Ifo LGA (Ogun) over a land dispute. The police denied the knowledge of any attack. There were no fatalities.",0,1649700012,NGA
9054140,566,NIG24364,24364,03-Apr-22,2022,1,Violence against civilians,Attack,Fulani Ethnic Militia (Nigeria),Pastoralists (Nigeria),4,Civilians (Nigeria),,7,47,Western Africa,Nigeria,Plateau,Bassa,,Bassa,9.9333,8.7333,2,Blueprint,National,"On 3 April 2022, Fulani militiamen attacked and killed two persons at Ritivo village, Bassa LGA (Plateau). Nine others sustained varying degrees of injuries.",2,1649700012,NGA
