data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
9104475,566,NIG24224,24224,29-Mar-22,2022,1,Violence against civilians,Abduction/forced disappearance,Unidentified Armed Group (Nigeria),,3,Civilians (Nigeria),Christian Group (Nigeria),7,37,Western Africa,Nigeria,Kogi,Kabba,,Kabba,7.8287,6.0731,2,Sahara Reporters; Daily Trust (Nigeria); Daily Independent (Nigeria),National-Regional,"On 29 March 2022, armed individuals abducted seven commuters enroute to Lagos from Benue, along the Kabba-Ayere road (Kabba, Kogi). A pastor and his son were part of the abductees. All the abductees were released after 5 million naira was paid a ransom.",0,1650298593,NGA
9104791,466,MLI6507,6507,29-Mar-22,2022,1,Explosions/Remote violence,Remote explosive/landmine/IED,JNIM: Group for Support of Islam and Muslims,,2,MINUSMA: United Nations Multidimensional Integrated Stabilization Mission in Mali (2021-),,8,28,Western Africa,Mali,Tombouctou,Niafunke,Souboundou,Niafounke,15.9322,-3.9906,2,UN MINUSMA,Other,"On 29 March 2022, an ambulance part of a joint MINUSMA and UNPOL convoy hit an IED between Niafounke (Niafunke, Tombouctou) and Goundam (Goundam, Tombouctou). Two persons were lightly wounded.",0,1650298593,MLI
8974293,204,BEN654,654,28-Mar-22,2022,2,Strategic developments,Looting/property destruction,Bassila Communal Militia (Benin),Farmers (Togo),4,Civilians (Benin),Pastoralists (Benin),7,47,Western Africa,Benin,Donga,Bassila,,Bassila,9.0029,1.6648,1,24h au Benin; Benin Web TV,National,"Property destruction: Around 28 March 2022 (as reported), a number of Togolese farmers killed six oxen belonging to pastoralists in the town of Bassila (Bassila, Donga). The attack came in reaction to the murder of a female Togolese farmer in Togo. There were no human casualties.",0,1649088162,BEN
8974305,854,BFO6957,6957,28-Mar-22,2022,1,Strategic developments,Looting/property destruction,JNIM: Group for Support of Islam and Muslims,,2,Civilians (Burkina Faso),,7,27,Western Africa,Burkina Faso,Boucle du Mouhoun,Banwa,Solenzo,Dira,12.35,-3.9833,1,Facebook; Radio Omega; AIB (Burkina Faso); Undisclosed Source,Local partner-Other,"Looting: On 28 March 2022, presumed JNIM militants vandalized a high school and looted a primary school in the village of Dira (Solenzo, Banwa).",0,1649088162,BFA
8974307,854,BFO6965,6965,28-Mar-22,2022,1,Riots,Mob violence,Rioters (Burkina Faso),Vigilante Group (Burkina Faso),5,Civilians (Burkina Faso),,7,57,Western Africa,Burkina Faso,Est,Tapoa,Namouno,Namounou,11.8606,1.6992,2,Gulmu Info; Facebook,New media-Subnational,"On 28 March 2022, a number of youths lynched a robber in a village in the department of Namounou (Namounou, Tapoa). The robber was severely wounded and admitted to hospital from where he subsequently escaped. [size=no report]",0,1649088162,BFA
8974335,324,GUI2219,2219,28-Mar-22,2022,1,Protests,Peaceful protest,Protesters (Guinea),Labour Group (Guinea),6,,,0,60,Western Africa,Guinea,Conakry,Conakry,Kaloum,Kaloum Commune,9.4795,-13.7523,1,Africa Guinee; Guinee 7; Le Djely,National,"On 28 March 2022, around twenty SOGUIPAH workers held a protest in Kaloum Commune (Kaloum, Conakry), calling for the liberation of their arrested colleagues and the departure of the director of the company. They also called for meeting the president in transition to explain the company situation. [size=around twenty]",0,1649088162,GIN
8974341,466,MLI6431,6431,28-Mar-22,2022,1,Battles,Armed clash,JNIM: Group for Support of Islam and Muslims,,2,Military Forces of Mali (2021-),,1,12,Western Africa,Mali,Mopti,Bandiagara,Doucoumbo,Tile,14.3886,-3.725,2,Whatsapp; Le Pays Dogon; FAMAMali; Twitter; Koro Kibaru,New media-Subnational,"On 28 March 2022, JNIM militants ambushed a Malian army convoy between Tile and Yawakanda (Bandiagara, Mopti). Eight soldiers (one National Guard and seven gendarmes) were killed, nine went missing, and three vehicles were burned. JNIM claimed responsibility by statement and video and said that eleven soldiers and one JNIM fighter were killed, one JNIM fighter wounded, and weapons seized. 9 fatalities total coded.",9,1649088162,MLI
8974344,466,MLI6447,6447,28-Mar-22,2022,1,Strategic developments,Looting/property destruction,Unidentified Armed Group (Mali),,3,Civilians (Mali),,7,37,Western Africa,Mali,Mopti,Bankass,Diallassagou,Diallassagou,13.7407,-3.6264,2,Studio Tamani; Le Pays Dogon,Subnational,"Looting: On 28 March 2022, unidentified gunmen robbed marketgoers between Diallassagou and Sokoura (Bankass, Mopti).",0,1649088162,MLI
8974369,566,NIG24243,24243,28-Mar-22,2022,1,Battles,Armed clash,Military Forces of Nigeria (2015-),,1,IPOB: Indigenous Peoples of Biafra,,2,12,Western Africa,Nigeria,Anambra,Ihiala,,Orsumoghu,5.8721,6.9314,1,Daily Independent (Nigeria); Nigeria Punch; Sahara Reporters,National-Regional,"On 28 March 2022, soldiers clashed with IPOB/ESN militants during a clearance operation at one of their camps in Orsumoghu (Ihiala, Anambra). 41 guns and 6 cutlasses were recovered after the group fled. There were no casualties.",0,1649088162,NGA
8974370,566,NIG24244,24244,28-Mar-22,2022,1,Battles,Armed clash,IPOB: Indigenous Peoples of Biafra,,2,Police Forces of Nigeria (2015-),,1,12,Western Africa,Nigeria,Imo,Obowo,,Otoko,5.5522,7.3691,1,New Telegraph; Daily Trust (Nigeria); Sun (Nigeria); Nigeria Punch,National,"On 28 March 2022, suspected ESN/IPOB members attacked a police divisional headquarters and engaged in an armed clash with policemen in Otoko (Obowo, Imo). Two policemen were wounded and the assailants fled.",0,1649088162,NGA
8974372,566,NIG24248,24248,28-Mar-22,2022,1,Battles,Armed clash,Black Axe Militia (Nigeria),,4,Eiye Confraternity,,3,34,Western Africa,Nigeria,Ogun,Shagamu,,Shagamu,6.8432,3.6478,1,Daily Trust (Nigeria); Daily Post (Nigeria),National,"On 28 March 2022, Black Axe cult militiamen clashed with Eiye confraternity members in different areas of Shagamu city (Shagamu, Ogun), including, Ajegunle, Soyindo, Ijagba, and Sabo. At least eight persons were killed, residents fled the area.",8,1649088162,NGA
8974385,566,NIG24273,24273,28-Mar-22,2022,1,Violence against civilians,Attack,Unidentified Armed Group (Nigeria),,3,Civilians (Nigeria),Labour Group (Nigeria),7,37,Western Africa,Nigeria,Enugu,Enugu North,,Iva-Valley Coal Mine,6.4494,7.4494,2,Daily Trust (Nigeria); Nigeria Punch,National,"On 28 March 2022, armed individuals suspected to be enforcing a sit in order attacked and shot at a passenger bus conveying traders at Odegba, along the Iva-Valley Coal Mine (Enugu North, Enugu). Two persons were wounded, the victims were taken to a hospital.",0,1649088162,NGA
8974386,566,NIG24275,24275,28-Mar-22,2022,1,Violence against civilians,Attack,Fulani Ethnic Militia (Nigeria),Pastoralists (Nigeria),4,Civilians (Nigeria),,7,47,Western Africa,Nigeria,Kaduna,Zangon Kataf,,Zaman Dabo,9.8383,8.4691,2,Nigeria Punch; Daily Leadership (Nigeria); Daily Post (Nigeria),National,"On 28 March 2022, suspected armed Fulani pastoralists in large numbers attacked residents of Unguwan Bulus village, in Zaman Dabo (Zangon Kataf, Kaduna). Six persons were killed, an unspecified number of others were wounded, houses and other valuables were set ablaze.",6,1649088162,NGA
8974387,566,NIG24276,24276,28-Mar-22,2022,1,Violence against civilians,Attack,Unidentified Armed Group (Nigeria),,3,Civilians (Nigeria),,7,37,Western Africa,Nigeria,Lagos,Ikeja,,Ikeja,6.5942,3.3375,3,Sahara Reporters; Premium Times (Nigeria),National-Regional,"On 28 March 2022, armed individuals beat up the chairman of HEDA resource center and his wife when they invaded their residence in Lagos. The victims were robbed and latter hospitalized, their apartment was the only one broken into in the estate after the security features in their house were burgled, the assailants deleted records of CCTV and gained access to the chairman's emails and personal messages. The chairman is known for his fight against corruption. Location coded to Ikeja (Ikeja, Lagos).",0,1649088162,NGA
8974388,566,NIG24277,24277,28-Mar-22,2022,1,Violence against civilians,Attack,Unidentified Armed Group (Nigeria),,3,Civilians (Nigeria),,7,37,Western Africa,Nigeria,Plateau,Bassa,,Kpara,9.8375,8.755,2,Nigeria Punch; Sahara Reporters; New Telegraph,National-Regional,"On 28 March 2022, armed individuals killed three women in Mararaban Tipper, near Nzhwerenvi village, and killed one man and injured three others along the Gero road around the Tin Mining Site, all in Bassa LGA (Plateau), coded to nearby Kpara.",4,1649088162,NGA
8974389,566,NIG24278,24278,28-Mar-22,2022,1,Violence against civilians,Attack,Unidentified Armed Group (Nigeria),,3,Civilians (Nigeria),,7,37,Western Africa,Nigeria,Plateau,Bassa,,Kpara,9.8375,8.755,1,Nigeria Punch; Sahara Reporters; New Telegraph,National-Regional,"On 28 March 2022, armed individuals killed a man in Kpara (Bassa, Plateau).",1,1649088162,NGA
8974404,566,NIG24315,24315,28-Mar-22,2022,1,Protests,Peaceful protest,Protesters (Nigeria),Labour Group (Nigeria),6,,,0,60,Western Africa,Nigeria,Cross River,Calabar Municipal,,Calabar,4.9667,8.3333,1,Nigeria Punch; Guardian (Nigeria),National,"On 28 March 2022, civil servants in Cross River protested at the office of the Head of Service in Calabar (Calabar Municipal, Cross River) over the non-payment of their salaries for four and half years. [size=no report]",0,1649088162,NGA
8974405,566,NIG24316,24316,28-Mar-22,2022,1,Protests,Peaceful protest,Protesters (Nigeria),IDU: Isoko Development Union Youth Wing,6,,,0,60,Western Africa,Nigeria,Delta,Ughelli North,,Ughelli,5.4899,6.0074,2,Sahara Reporters; Daily Independent (Nigeria); Nigeria Punch,National-Regional,"On 28 March 2022, scores of Isoko youths from the Youth Wing of IDU blocked (assumed with their bodies) the Emevor-Iyede-Ughelli-Asaba expressway (Ughelli North, Delta), coded to Ughelli, to protest over their claims of marginalization by the state government. [size=scores]",0,1649088162,NGA
8974406,566,NIG24318,24318,28-Mar-22,2022,1,Protests,Peaceful protest,Protesters (Nigeria),NANS: National Association of Nigerian Students; Students (Nigeria),6,,,0,60,Western Africa,Nigeria,Federal Capital Territory,Abuja Municipal,,Abuja,9.0833,7.5333,1,Nigeria Punch; Daily Independent (Nigeria),National,"On 28 March 2022, members of NANS protested in Abuja (Abuja Municipal, FCT) to demand an end to the ongoing strike by ASUU. [size=no report]",0,1649088162,NGA
8974408,694,SIE5043,5043,28-Mar-22,2022,1,Protests,Protest with intervention,Protesters (Sierra Leone),Taxi Drivers (Sierra Leone),6,Police Forces of Sierra Leone (2018-),,1,16,Western Africa,Sierra Leone,Western,Western Area Urban,Freetown1,Freetown,8.4871,-13.2356,1,Cocorioko; GardaWorld,Other-National,"On 28 March 2022, commercial taxi drivers blocked the road and held a strike in Freetown (Freetown1, Western Area Urban, Western) condemning fuel scarcity and price increase of fuel without consenting them. Police forces intervened and fired tear gas to disperse protesters. [size=no report]",0,1649088162,SLE
8974417,288,GHA1436,1436,28-Mar-22,2022,1,Strategic developments,Change to group/activity,Government of Ghana (2017-),,1,,,0,10,Western Africa,Ghana,Greater Accra,Accra,,Accra,5.556,-0.1969,3,Africa 1,Regional,"Security measures: On 28 March 2022, Ghanaian government decided to open its land and sea borders closed for two years for the coronavirus. Location coded to Accra, Accra, Greater Accra.",0,1649088162,GHA
8974421,854,BFO6958,6958,28-Mar-22,2022,1,Strategic developments,Looting/property destruction,JNIM: Group for Support of Islam and Muslims,,2,Civilians (Burkina Faso),,7,27,Western Africa,Burkina Faso,Est,Gourma,Fada Ngourma,Komangou,12.1742,0.2884,1,AIB (Burkina Faso),National,"Looting: On 28 March 2022, presumed JNIM militants looted a school canteen for the second day in the village of Komangou (Yamba, Gourma). The supplies were loaded aboard a vehicle.",0,1649088162,BFA
8974485,566,NIG24247,24247,28-Mar-22,2022,1,Battles,Armed clash,Niger Communal Militia (Nigeria),,4,Military Forces of Nigeria (2015-),,1,14,Western Africa,Nigeria,Niger,Suleja,,Suleja,9.1758,7.1808,2,Daily Independent (Nigeria),National,"On 28 March 2022, Niger militiamen clashed with soldiers who responded to a distress call around Dikko community, Suleja (Suleja, Niger). Seven soldiers were killed.",7,1649088163,NGA
8974486,566,NIG24319,24319,28-Mar-22,2022,1,Protests,Peaceful protest,Protesters (Nigeria),PDP: People's Democratic Party,6,,,0,60,Western Africa,Nigeria,Federal Capital Territory,Abuja Municipal,,Abuja,9.0833,7.5333,1,Daily Independent (Nigeria),National,"On 28 March 2022, PDP members from the Akwa Ibon state chapter protested at the party's national secretariat in Abuja (Abuja Municipal, FCT) over the ban on sales of the party's ad-hoc delegates form. [size=no report]",0,1649088163,NGA
8974498,566,NIG24246,24246,28-Mar-22,2022,1,Battles,Armed clash,Unidentified Cult Militia (Nigeria),,3,Unidentified Cult Militia (Nigeria),,3,33,Western Africa,Nigeria,Kogi,Lokoja,,Lokoja,7.8024,6.743,2,Daily Post (Nigeria),National,"On 28 March 2022, two unidentified cult militias clashed in in the Kabawa area, in or around Lokoja (Lokoja, Kogi) in reprisal of killing of the a member of one of the groups the previous week (coded separately). The police confirmed one person was killed, while others stated at least 4 fatalities. Houses belonging to assumed rival militias were burned.",1,1649088163,NGA
8974549,324,GUI2217,2217,28-Mar-22,2022,1,Riots,Mob violence,Rioters (Guinea),,5,Rioters (Guinea),,5,55,Western Africa,Guinea,Boke,Boffa,Boffa-Centre,Boffa,10.1813,-14.0381,1,Guinea News,National,"On 28 March 2022, clashes erupted between the supporters and the opponents of the Mayor Seydouba Kissing Camara in Boffa (Boffa-Centre, Boffa, Boke) as the opponents accuse him of corruption. The security forces (assumed Police forces) fired tear gas to disperse both sides. Several injuries were reported. [size=no report]",0,1649088163,GIN
8974607,854,BFO6946,6946,28-Mar-22,2022,1,Violence against civilians,Attack,Islamic State (Sahel),,2,Civilians (Burkina Faso),Health Workers (Burkina Faso),7,27,Western Africa,Burkina Faso,Sahel,Oudalan,Gorom-Gorom,Kel-Eguief,14.4446,-0.2186,2,MinuteBf,New media,"On 28 March 2022, suspected IS Sahel militants killed a male health worker near the village of Kel-Eguief (Gorom-Gorom, Oudalan). The corpse was found on 31 March.",1,1649088163,BFA
8974622,566,NIG24317,24317,28-Mar-22,2022,1,Protests,Peaceful protest,Protesters (Nigeria),,6,,,0,60,Western Africa,Nigeria,Ekiti,Ikole,,Ikole,7.7897,5.5106,1,Nigeria Punch,National,"On 28 March 2022, youths in Ikole Ekiti protested on the streets of Ikole (Ikole, Ekiti) against the high rate of abductions in the area. [size=report]",0,1649088163,NGA
8974645,566,NIG24274,24274,28-Mar-22,2022,1,Violence against civilians,Attack,Kaduna Communal Militia (Nigeria),,4,Civilians (Nigeria),,7,47,Western Africa,Nigeria,Kaduna,Igabi,,Hayin Danmani,10.5416,7.4032,1,Sahara Reporters,Regional,"On 28 March 2022, Kaduna militiamen shot two persons (condition not reported) and abducted a family of four from Hayin Danmani (Igabi, Kaduna).",0,1649088163,NGA
8974649,686,SEN1489,1489,28-Mar-22,2022,1,Protests,Peaceful protest,Protesters (Senegal),Students (Senegal),6,,,0,60,Western Africa,Senegal,Saint Louis,Saint Louis,Rao,Saint Louis,16.028,-16.5049,1,Sen360,National,"On 28 March 2022, UGB students held a peaceful march in Saint Louis (Rao, Saint Louis), calling for the justice for their kidnapped colleague. [size=no report]",0,1649088163,SEN
8974656,466,MLI6444,6444,28-Mar-22,2022,1,Violence against civilians,Attack,Unidentified Armed Group (Mali),,3,Civilians (Mali),,7,37,Western Africa,Mali,Kayes,Kita,Kassaro,Soribougou,12.942,-8.657,2,Studio Tamani,National,"On 28 March 2022, unidentified gunmen fired gunshots against a communal transport bus between Soribougou (Kita, Kayes) and Neguela (Kati, Koulikoro). Two passengers were wounded.",0,1649088163,MLI
8974691,854,BFO6931,6931,28-Mar-22,2022,2,Explosions/Remote violence,Air/drone strike,Military Forces of Burkina Faso (2022-),,1,Islamic State (Sahel),,2,12,Western Africa,Burkina Faso,Sahel,Oudalan,Tin-Akoff,Tin Aidjar,14.8705,-0.3059,2,Undisclosed Source,Local partner-Other,"Around 28 March 2022 (between 28 - 29 March), the Burkinabe air force carried out airstrike against presumed IS Sahel militant positions in the area of Tin Aidjar (Tin-Akoff, Oudalan). Casualties unknown.",0,1649088163,BFA
9054026,466,MLI6425,6425,28-Mar-22,2022,1,Explosions/Remote violence,Air/drone strike,Military Forces of France (2017-),,8,Katiba Gourma,JNIM: Group for Support of Islam and Muslims,2,28,Western Africa,Mali,Tombouctou,Gourma-Rharous,Ouinerden,Adiora,16.0872,-1.2639,2,Undisclosed Source; Armee Francaise,Local partner-Other,"On 28 March 2022, French Barkhane forces carried out a drone strike about 30km north of Gossi, location coded as Adiora (Gourma-Rharous, Tombouctou). A Katiba Gourma (JNIM) commander was killed.",1,1649700012,MLI
9054028,466,MLI6435,6435,28-Mar-22,2022,1,Violence against civilians,Attack,Military Forces of Mali (2021-),,1,Civilians (Mali),Fulani Ethnic Group (Mali); Pastoralists (Mali),7,17,Western Africa,Mali,Segou,Tominian,Diora,Diarakoungo,12.8041,-4.6437,2,FAMAMali; Facebook; Whatsapp,New media-National,"On 28 March 2022, Malian soldiers killed nine people including elderly men from the Fulani community and seized belongings and livestock in the hamlet of Goua, near the village of Diarakoungo (Tominian, Segou). The Malian Armed Forces claimed to have killed fourteen 'terrorists', arrested three suspects, burned twelve motorcycles, and seized six weapons and electronic equipment.",9,1649700012,MLI
9054051,566,NIG24272,24272,28-Mar-22,2022,1,Violence against civilians,Attack,Unidentified Armed Group (Nigeria),,3,Civilians (Nigeria),NUJ: Nigerian Union of Journalists; Journalists (Nigeria); Labour Group (Nigeria),7,37,Western Africa,Nigeria,Delta,Ughelli North,,Evwreni,5.4006,6.0662,2,Daily Post (Nigeria); The Cable (Nigeria),National,"On 28 March 2022, an armed group shot and killed a commercial bus driver, abducted 18 passengers, including a former chairman of the NUJ, around the Evwreni community (Ughelli North, Delta). A ransom of 5 million naira has been demanded for the release of the former NUJ chairman. The police claim about 7 persons were abducted. The journalist was released around 2 April; there are no details about ransom payment.",1,1649700012,NGA
9054376,466,MLI6464,6464,28-Mar-22,2022,1,Battles,Armed clash,JNIM: Group for Support of Islam and Muslims,,2,Dozo Communal Militia (Mali),,4,24,Western Africa,Mali,Segou,Macina,Kolongo,Alou-Were,13.8479,-5.8235,1,Whatsapp,New media,"On 28 March 2022, JNIM claimed to have killed four Donso militiamen, wounded one and seized five rifles in Alou-Were (Macina, Segou).",4,1649700013,MLI
9104476,566,NIG24245,24245,28-Mar-22,2022,1,Battles,Armed clash,Kaduna Communal Militia (Nigeria),,4,Military Forces of Nigeria (2015-),,1,14,Western Africa,Nigeria,Kaduna,Chikun,,Dutse,10.284,7.3477,1,Channels TV; Nigeria Punch; Guardian (Nigeria); Daily Trust (Nigeria); Vanguard (Nigeria); Daily Leadership (Nigeria); Daily Champion; Daily Independent (Nigeria); BBC News; The Cable (Nigeria),National-Regional,"On 28 March 2022, Kaduna militiamen clashed with soldiers after the militiamen derailed a train carrying between 350 - 900 civilians with explosives and shot at the passengers at Dutse (Chikun, Kaduna). Between 8 and 9 civilians were killed in the attack, 22 to 41 others were wounded and at least 68 were abducted. The NRC claims 14 out of the 21 missing passengers were found alive, and one abducted victim was released after a payment of 100 million naira ransom for his release.",8,1650298593,NGA
9104790,466,MLI6506,6506,28-Mar-22,2022,1,Explosions/Remote violence,Remote explosive/landmine/IED,JNIM: Group for Support of Islam and Muslims,,2,,,0,20,Western Africa,Mali,Mopti,Douentza,Dangol Bore,Bore,15.1333,-3.4833,2,UN MINUSMA,Other,"On 28 March 2022, an IED likely planted by JNIM militants exploded between Bore and Manko (Douentza, Mopti). A MINUSMA logistics convoy was about 2km away from the site of the explosion.",0,1650298593,MLI
8974292,204,BEN653,653,27-Mar-22,2022,1,Riots,Mob violence,Rioters (Benin),Vigilante Group (Benin),5,Civilians (Benin),,7,57,Western Africa,Benin,Atlantique,Allada,,Dessa Ahouannonzoun,6.7195,2.1977,2,Banouto; Daabaaru,National,"On 27 March 2022, a number of people killed a goat thief by burning in the village of Zondji Kpatissa, in the arrondissement of Dessa Ahouannonzoun (Allada, Atlantique). The thief was armed and had previously wounded a resident after entering his domicile. [size=no report]",1,1649088162,BEN
8974304,854,BFO6955,6955,27-Mar-22,2022,1,Strategic developments,Looting/property destruction,JNIM: Group for Support of Islam and Muslims,,2,Civilians (Burkina Faso),Labour Group (Burkina Faso),7,27,Western Africa,Burkina Faso,Centre-Nord,Sanmatenga,Pissila,Ouanobian,13.2414,-0.7276,1,Facebook; L'Observateur Paalga; Undisclosed Source,Local partner-Other,"Property destruction: On 27 March 2022, presumed JNIM militants burned shops and gave residents a 72h ultimatum to leave in the village of Ouanobian (Pissila, Sanmatenga).",0,1649088162,BFA
8974311,854,BFO6973,6973,27-Mar-22,2022,1,Protests,Peaceful protest,Protesters (Burkina Faso),,6,,,0,60,Western Africa,Burkina Faso,Centre,Kadiogo,Ouagadougou,Ouagadougou,12.3703,-1.5247,1,Jeune Afrique; Le Faso; Burkina24; Ouaga Flash Info,New media-National,"On 27 March 2022, several hundred of people demonstrated in the capital of Ouagadougou (Ouagadougou, Kadiogo). The demonstrators chanted anti-France slogans and called for military cooperation with Russia. [size=several hundred]",0,1649088162,BFA
8974340,466,MLI6430,6430,27-Mar-22,2022,1,Battles,Armed clash,Wagner Group,Military Forces of Mali (2021-),8,JNIM: Group for Support of Islam and Muslims,,2,28,Western Africa,Mali,Mopti,Douentza,Haire,Yirma,14.6264,-2.1611,2,Undisclosed Source; Whatsapp,Local partner-Other,"On 27 March 2022, Wagner and Malian forces killed two presumed JNIM militants and burned motorcycles between Yirma and Serma (Douentza, Mopti). One militant was beheaded with an axe.",2,1649088162,MLI
8974383,566,NIG24271,24271,27-Mar-22,2022,1,Violence against civilians,Attack,Kaduna Communal Militia (Nigeria),,4,Civilians (Nigeria),,7,47,Western Africa,Nigeria,Kaduna,Giwa,,Hayin Kanwa,11.1736,7.3156,1,New Telegraph; Daily Trust (Nigeria),National,"On 27 March 2022, members of a Kaduna militia attacked residents of Hayin Kanwa (Giwa, Kaduna). At least 15 persons were killed.",15,1649088162,NGA
8974424,854,BFO6956,6956,27-Mar-22,2022,1,Strategic developments,Looting/property destruction,JNIM: Group for Support of Islam and Muslims,,2,Civilians (Burkina Faso),,7,27,Western Africa,Burkina Faso,Est,Gourma,Fada Ngourma,Komangou,12.1742,0.2884,1,AIB (Burkina Faso),National,"Looting: On 27 March 2022, presumed JNIM militants looted a school canteen in the village of Komangou (Yamba, Gourma). The supplies were loaded aboard a tricycle.",0,1649088162,BFA
8974511,566,NIG24242,24242,27-Mar-22,2022,1,Battles,Armed clash,Black Axe Militia (Nigeria),,4,Eiye Confraternity,,3,34,Western Africa,Nigeria,Ogun,Abeokuta South,,Abeokuta,7.15,3.35,1,Daily Trust (Nigeria),National,"On 27 March 2022, Eiye Cult militiamen and members of Aiye also called Black Axe militia clashed in Abeokuta (Abeokuta South, Ogun) in a supremacy battle. At least 7 persons were killed in different areas of the metropolis.",7,1649088163,NGA
8974524,854,BFO6945,6945,27-Mar-22,2022,1,Violence against civilians,Attack,JNIM: Group for Support of Islam and Muslims,,2,Civilians (Burkina Faso),,7,27,Western Africa,Burkina Faso,Est,Kompienga,Pama,Pama,11.2497,0.7075,1,Facebook,New media,"On 27 March 2022, presumed JNIM militants killed an elderly man and seized his livestock in Sector 4 in the town of Pama (Pama, Kompienga).",1,1649088163,BFA
8974568,384,CDI2734,2734,27-Mar-22,2022,1,Protests,Peaceful protest,Protesters (Ivory Coast),RHDP: Rally of Houphouetistes for Democracy and Peace,6,,,0,60,Western Africa,Ivory Coast,Abidjan,Abidjan,Abidjian,Port-Bouet,5.257,-3.963,1,Koaci News,National,"On 27 March 2022, Port Bouet RHDP supporters held a protest in Port-Bouet (Abidjian, Abidjan) to condemn the sidelining of their associated coordinator in the national list of first responsible of the party. [size=no report]",0,1649088163,CIV
8974652,384,CDI2733,2733,27-Mar-22,2022,1,Riots,Mob violence,Rioters (Ivory Coast),Abema Communal Group (Ivory Coast),5,Rioters (Ivory Coast),Kiendi Communal Group (Ivory Coast),5,55,Western Africa,Ivory Coast,Zanzan,Gontougo,Bondoukou,Bondoukou,8.0405,-2.7987,2,Soir Info,National,"On 27 March 2022, fighting erupted between young residents from Abema and Kiendi villages in Abema near Bondoukou (Bondoukou, Gontougo, Zanzan) after residents threw sands on a Kiendi motorcyclist. The confrontation resulted in the injury of three civilians. [size=no report]",0,1649088163,CIV
8974664,566,NIG24270,24270,27-Mar-22,2022,1,Violence against civilians,Attack,Civilian JTF: Civilian Joint Task Force,,3,Civilians (Nigeria),,7,37,Western Africa,Nigeria,Borno,Gubio,,Gubio,12.499,12.7848,2,The Cable (Nigeria),National,"On 27 March 2022, a member of the Civilian JTF shot and wounded a driver in Gubio LGA (Borno) following the victim's attempt to settle a conflict between the CJTF member and another driver.",0,1649088163,NGA
9054027,466,MLI6429,6429,27-Mar-22,2022,1,Battles,Armed clash,Islamic State (Sahel),,2,CSP: Permanent Strategic Framework,,3,23,Western Africa,Mali,Menaka,Inekar,Inekar,Agazragane,16.0424,3.4319,2,Al Nabaa; Undisclosed Source; Nashir,Local partner-Other,"On 27 March 2022, IS Sahel militants ambushed a CSP convoy between Agazragane and In Chinnana (Inekar, Menaka). 17 IS Sahel militants and 4 CSP militiamen were killed. IS Sahel claimed responsibility and said it killed 100 MSA militiamen, the claimed fatalities are apparently conflated with a series of events between 21 - 25 March in the commune of Talataye.",21,1649700012,MLI
9054029,466,MLI6443,6443,27-Mar-22,2022,1,Violence against civilians,Attack,Islamic State (Sahel),,2,Civilians (Mali),,7,27,Western Africa,Mali,Menaka,Anderamboukane,Anderamboukane,I-n-Tekoret,15.6435,3.3025,2,Nashir; Al Nabaa; Undisclosed Source,Local partner-Other,"On 27 March 2022, IS Sahel militants killed 37 civilians and wounded 4 others in and around the village of I-n-Tekoret (Anderamboukane, Menaka). IS Sahel claimed responsibility and said it killed 100 MSA militiamen during series of events between 21 - 25 March in the commune of Talataye.",37,1649700012,MLI
9054086,562,NIR14407,14407,27-Mar-22,2022,1,Battles,Armed clash,Military Forces of Niger (2021-),,1,Islamic State (Sahel),,2,12,Western Africa,Niger,Tahoua,Tillia,Tillia,Chinwaren,15.7597,4.1323,2,ANP (Niger); Niger Inter; L'Evenement Niger; Aniamey; Government of Niger,Other-National,"On 27 March 2022, an army unit and presumed IS Sahel militants clashed between Chinwaren and Agando (Tillia, Tahoua). Eight militants were killed, six others arrested, and weapons, ammo, a vehicle, motorcycles, and equipment seized by the soldiers.",8,1649700012,NER
9054131,466,MLI6463,6463,27-Mar-22,2022,1,Battles,Armed clash,JNIM: Group for Support of Islam and Muslims,,2,Military Forces of France (2017-),,8,28,Western Africa,Mali,Tombouctou,Gourma-Rharous,Gossi,Gossi,15.8196,-1.2911,2,Armee Francaise,International,"On 27 March 2022, presumed JNIM militants attacked French Barkhane forces in the area of Gossi (Gourma-Rharous, Tombouctou). Unknown number of militants were killed. Unknown fatalities coded as 3.",3,1649700012,MLI
9054322,466,MLI6483,6483,27-Mar-22,2022,1,Protests,Peaceful protest,Protesters (Senegal),,6,,,0,60,Western Africa,Mali,Bamako,Bamako,Commune III,Bamako,12.65,-8,1,Sahelien,Regional,"On 27 March 2022, 28 Senegalese youth marchers demonstrating in support of the Malian people amid ECOWAS sanctions arrived in the capital of Bamako (Bamako, Bamako). The demonstrators had undertaken a march from Dakar to Bamako. [size=28]",0,1649700013,MLI
